Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0828,B3646,114,141,-53,F6189
D0829,A067,0,0,0,
D0829,B7934,7,27,-27,F5494
D0829,B4582,119,149,-66,F6511
D0829,B6678,203,227,-40,F4519
D0829,B8240,316,328,-6,F8099
D0830,A019,0,0,0,
D0830,B1065,24,35,-5,F1218
D0830,B6659,49,59,-3,F1483
D0830,B2799,76,97,-31,F1381
D0830,B8234,101,120,-23,F1529
D0830,B7145,126,149,-36,F1497
D0830,B8817,168,180,-5,F1550
D0830,B3643,197,210,-7,F1408
D0830,B1567,226,239,-8,F1344
D0830,B1584,249,268,-21,F1345
D0831,A056,0,0,0,
D0831,B1347,41,76,-96,F0324
D0831,B3022,83,100,-17,F6331
D0831,B2579,111,130,-23,F6327
D0831,B5188,262,273,-4,F7908
D0832,A041,0,0,0,
D0832,B8450,4,33,-64,F3800
D0832,B5702,37,60,-36,F3779
D0832,B8265,62,86,-40,F3799
D0833,A033,0,0,0,
D0833,B6618,1,32,-76,F3000
D0833,B4896,34,53,-21,F2979
D0833,B5660,55,78,-35,F2992
D0833,B0405,115,129,-8,F6162
D0834,A115,0,0,0,
D0834,B5594,5,37,-82,F8548
D0834,B3469,61,87,-51,F2041
D0834,B2540,230,243,-7,F3532
D0835,A015,0,0,0,
D0835,B8647,5,40,-98,F0927
D0835,B5514,87,109,-32,F2384
D0835,B1684,222,236,-10,F7371
D0836,A122,0,0,0,
D0836,B2418,48,75,-53,F2965
D0836,B2031,104,127,-36,F9103
D0836,B6605,153,173,-24,F0283
D0836,B5742,206,225,-20,F3428
D0836,B6853,294,307,-6,F1488
D0837,A058,0,0,0,
D0837,B2007,6,30,-41,F4643
D0837,B5484,33,59,-51,F4668
D0837,B6472,94,119,-46,F1645
D0838,A028,0,0,0,
D0838,B1198,5,33,-59,F2337
D0838,B7858,43,70,-56,F2409
D0838,B1805,76,95,-22,F2958
D0838,B5668,240,250,-3,F3593
D0839,A078,0,0,0,
D0839,B4813,67,97,-70,F4719
D0839,B8949,128,151,-34,F7053
D0839,B0554,213,231,-20,F3338
D0839,B8158,258,275,-16,F3466
D0840,A124,0,0,0,
D0840,B8911,26,47,-28,F1984
D0840,B4186,49,83,-90,F1937
D0840,B7648,137,156,-21,F3253
D0841,A102,0,0,0,
D0841,B0553,28,62,-91,F6486
D0841,B6684,68,94,-48,F4308
D0842,A089,0,0,0,
D0842,B2310,9,39,-70,F6734
D0842,B5599,41,67,-50,F6761
D0842,B5966,98,116,-18,F6362
D0843,A006,0,0,0,
D0843,B7622,14,37,-37,F0296
D0843,B0451,56,85,-62,F1993
D0843,B6486,108,132,-40,F2999
D0844,A024,0,0,0,
D0844,B1297,6,35,-63,F1903
D0844,B8974,37,67,-65,F1985
D0844,B5596,114,129,-11,F1850
D0845,A023,0,0,0,
D0845,B1905,6,31,-47,F1797
D0845,B7851,48,61,-8,F1873
D0845,B2113,85,101,-15,F1801
D0845,B3930,123,148,-41,F1414
D0845,B0915,170,189,-20,F1325
D0845,B2818,205,218,-7,F1382
D0845,B6971,249,258,-2,F1491
D0846,A105,0,0,0,
D0846,B2764,9,29,-24,F7811
D0846,B1517,47,71,-38,F7801
D0846,B9101,81,95,-9,F0826
D0846,B2798,107,127,-26,F0723
D0846,B1838,134,158,-41,F0708
D0847,A079,0,0,0,
D0847,B0056,1,23,-33,F6159
D0847,B7231,37,62,-44,F2214
D0847,B3809,67,93,-49,F2180
D0847,B2845,119,133,-11,F4253
D0847,B2504,176,186,-3,F7389
D0848,A064,0,0,0,
D0848,B3152,21,53,-83,F0097
D0848,B9025,66,94,-57,F8011
D0849,A121,0,0,0,
D0849,B5178,3,30,-53,F9026
D0849,B8282,31,42,-4,F9049
D0849,B9049,46,75,-65,F9055
D0849,B0633,157,174,-17,F1779
D0850,A074,0,0,0,
D0850,B2450,33,65,-78,F4047
D0850,B4753,80,108,-56,F1941
D0850,B6769,187,199,-5,F0591
D0851,A104,0,0,0,
D0851,B5974,5,36,-73,F7783
D0851,B1680,47,76,-65,F3812
D0852,A063,0,0,0,
D0852,B8649,5,34,-64,F5116
D0852,B0083,39,69,-67,F1892
D0852,B8115,160,174,-9,F3463
D0853,A024,0,0,0,
D0853,B3970,1,35,-89,F1934
D0853,B4842,37,56,-23,F1943
D0853,B3791,96,117,-28,F7629
D0854,A054,0,0,0,
D0854,B5987,6,34,-58,F4448
D0854,B6261,39,67,-59,F4449
D0854,B4440,169,188,-22,F5313
D0855,A001,0,0,0,
D0855,B5633,31,59,-58,F7986
D0855,B4008,73,104,-72,F1935
D0855,B5778,142,157,-10,F4671
D0856,A027,0,0,0,
D0856,B0123,1,19,-21,F2238
D0856,B4137,25,46,-30,F2269
D0856,B3010,51,72,-29,F2263
D0856,B7289,77,99,-31,F2299
D0856,B5172,108,126,-21,F2279
D0856,B8722,167,180,-8,F8273
D0857,A009,0,0,0,
D0857,B5978,27,49,-32,F3222
D0857,B1544,54,79,-44,F4484
D0857,B7390,91,117,-48,F0599
D0857,B0364,120,136,-15,F0520
D0858,A119,0,0,0,
D0858,B8366,10,33,-37,F8912
D0858,B9105,37,60,-33,F8917
D0858,B4478,71,96,-44,F7116
D0858,B3739,105,126,-26,F1060
D0859,A024,0,0,0,
D0859,B4181,7,41,-90,F1936
D0859,B0359,46,64,-20,F1895
D0859,B7566,67,86,-22,F1969
D0859,B3728,173,186,-8,F1606
D0860,A080,0,0,0,
D0860,B7236,6,32,-49,F6475
D0860,B3886,35,67,-81,F6246
D0860,B3899,256,270,-10,F6633
D0861,A061,0,0,0,
D0861,B4261,18,38,-27,F4903
D0861,B8534,56,74,-21,F4978
D0861,B7312,77,100,-35,F4958
D0861,B1268,110,134,-38,F4858
D0861,B1706,142,156,-10,F4865
D0861,B3345,194,206,-5,F1393
D0861,B8287,233,244,-4,F1292
D0862,A056,0,0,0,
D0862,B7735,8,36,-60,F8334
D0862,B7064,61,92,-77,F2110
D0863,A044,0,0,0,
D0863,B6217,34,51,-16,F5792
D0863,B7224,83,103,-26,F1749
D0863,B8081,123,143,-23,F7671
D0863,B3863,151,177,-50,F7631
D0863,B1467,223,242,-22,F1035
D0863,B6117,354,364,-3,F6110
D0864,A084,0,0,0,
D0864,B2004,5,33,-56,F0024
D0864,B8382,55,85,-73,F6303
D0864,B1096,215,230,-11,F8024
D0865,A036,0,0,0,
D0865,B2351,12,41,-64,F6398
D0865,B7478,66,95,-63,F2300
D0865,B8706,151,167,-13,F7760
D0866,A021,0,0,0,
D0866,B4660,0,17,-16,F1619
D0866,B8054,19,47,-55,F1670
D0866,B0453,60,77,-16,F1568
D0866,B5770,84,100,-13,F1634
D0866,B3461,111,121,-3,F1599
D0866,B7496,154,166,-6,F1506
D0866,B1963,172,192,-25,F1229
D0866,B3383,233,244,-4,F2899
D0866,B2426,251,260,-2,F2889
D0867,A019,0,0,0,
D0867,B1543,14,25,-4,F1220
D0867,B8003,32,45,-8,F1288
D0867,B0617,49,64,-13,F1213
D0867,B3066,66,92,-49,F1241
D0867,B2227,94,115,-29,F2887
D0867,B5371,130,152,-33,F1259
D0867,B5888,170,181,-4,F2915
D0868,A107,0,0,0,
D0868,B6188,5,34,-62,F7989
D0868,B1167,39,69,-68,F4039
D0868,B4857,211,225,-10,F8064
D0869,A109,0,0,0,
D0869,B8438,103,136,-87,F0925
D0869,B8008,294,319,-45,F1524
D0869,B3606,325,339,-8,F1406
D0870,A025,0,0,0,
D0870,B5320,3,30,-56,F2081
D0870,B2214,36,68,-80,F2022
D0870,B5275,74,83,-2,F2080
D0871,A045,0,0,0,
D0871,B6996,16,41,-42,F4081
D0871,B2148,43,53,-3,F4045
D0871,B2597,55,89,-91,F4048
D0871,B6500,217,228,-4,F8900
D0872,A028,0,0,0,
D0872,B8239,1,22,-27,F2416
D0872,B3633,28,50,-31,F2364
D0872,B4293,57,81,-40,F2368
D0872,B7901,85,105,-24,F2411
D0872,B3865,118,134,-13,F9116
D0872,B2397,276,288,-5,F7385
D0873,A028,0,0,0,
D0873,B4064,4,28,-42,F2366
D0873,B3777,32,59,-52,F9114
D0873,B2251,67,92,-45,F2347
D0874,A061,0,0,0,
D0874,B7097,19,28,-2,F4955
D0874,B0661,40,63,-36,F4849
D0874,B4451,64,85,-28,F4907
D0874,B8243,92,122,-72,F4972
D0874,B4560,152,161,-2,F1251
D0875,A036,0,0,0,
D0875,B6061,21,53,-85,F3909
D0875,B8626,66,92,-48,F6304
D0875,B7975,216,228,-7,F7158
D0876,A030,0,0,0,
D0876,B8514,6,31,-43,F2669
D0876,B3912,35,60,-46,F2576
D0876,B1050,66,91,-43,F2523
D0876,B9045,105,114,-2,F2685
D0876,B7321,135,144,-2,F2646
D0876,B5901,167,176,-2,F8075
D0876,B9118,184,192,-1,F8108
D0877,A095,0,0,0,
D0877,B0036,9,36,-54,F7057
D0877,B3286,42,73,-78,F7101
D0877,B3225,99,112,-7,F6073
D0878,A105,0,0,0,
D0878,B6666,38,67,-65,F1744
D0878,B4125,84,111,-54,F8231
D0878,B5787,116,130,-10,F8244
D0878,B1649,144,159,-11,F8211
D0879,A041,0,0,0,
D0879,B7947,8,30,-32,F3795
D0879,B5725,41,73,-77,F5191
D0879,B8082,184,206,-31,F1198
D0880,A010,0,0,0,
D0880,B5658,4,13,-2,F0631
D0880,B0212,15,39,-42,F0614
D0880,B6902,41,74,-89,F0636
D0880,B3346,190,203,-7,F3949
D0881,A062,0,0,0,
D0881,B1215,6,27,-31,F4995
D0881,B4332,35,60,-46,F4200
D0881,B1813,68,92,-38,F4182
D0881,B6016,101,121,-24,F5026
D0882,A009,0,0,0,
D0882,B6018,4,21,-18,F0580
D0882,B4365,30,54,-39,F0563
D0882,B8375,64,82,-20,F8700
D0882,B2692,99,125,-46,F0548
D0882,B8766,170,187,-17,F2934
D0883,A120,0,0,0,
D0883,B6353,5,13,-1,F8967
D0883,B5323,23,38,-11,F8962
D0883,B7945,118,137,-22,F1521
D0883,B7574,183,215,-87,F1660
D0883,B0005,285,301,-15,F1300
D0883,B1887,311,322,-4,F1352
D0884,A113,0,0,0,
D0884,B6021,37,66,-64,F1736
D0884,B8206,96,116,-23,F7673
D0884,B8996,132,157,-46,F3273
D0884,B3531,210,221,-5,F0556
D0884,B7813,247,256,-2,F8094
D0885,A023,0,0,0,
D0885,B1072,8,22,-10,F1785
D0885,B8312,28,41,-8,F3467
D0885,B4608,57,79,-32,F3407
D0885,B3165,95,121,-46,F1816
D0885,B7983,125,149,-40,F1875
D0885,B4178,273,284,-4,F3565
D0886,A087,0,0,0,
D0886,B8130,14,38,-37,F1199
D0886,B7238,47,70,-36,F7498
D0886,B1261,139,165,-49,F9095
D0886,B5417,232,249,-16,F3588
D0887,A012,0,0,0,
D0887,B7721,7,25,-19,F0802
D0887,B7585,33,51,-19,F0797
D0887,B0881,65,94,-65,F0688
D0887,B4448,106,126,-25,F0748
D0887,B3760,171,185,-10,F5298
D0887,B8378,329,338,-2,F2859
D0888,A011,0,0,0,
D0888,B6633,15,50,-96,F6769
D0888,B2744,60,78,-17,F3821
D0888,B1632,83,96,-7,F3811
D0888,B0046,111,129,-20,F3803
D0889,A005,0,0,0,
D0889,B4027,5,22,-17,F0181
D0889,B4511,24,49,-44,F0183
D0889,B6803,54,84,-73,F0194
D0889,B4119,171,184,-6,F8378
D0890,A001,0,0,0,
D0890,B0945,39,73,-95,F4036
D0890,B4135,83,107,-39,F4233
D0890,B3400,215,228,-6,F8948
D0891,A043,0,0,0,
D0891,B5503,3,31,-59,F3903
D0891,B5397,33,61,-62,F3901
D0891,B3922,148,166,-19,F5697
D0892,A014,0,0,0,
D0892,B9110,10,30,-28,F8012
D0892,B8836,35,70,-99,F8009
D0892,B6843,77,92,-12,F7994
D0893,A107,0,0,0,
D0893,B0280,5,32,-55,F7952
D0893,B7087,39,70,-76,F4082
D0893,B5929,208,222,-9,F1266
D0894,A036,0,0,0,
D0894,B5944,43,69,-48,F0846
D0894,B7739,71,104,-87,F0851
D0894,B5772,295,307,-5,F2614
D0895,A060,0,0,0,
D0895,B4215,12,39,-54,F4785
D0895,B3076,49,69,-25,F0553
D0895,B5223,91,117,-47,F3204
D0895,B3065,184,200,-13,F8049
D0896,A099,0,0,0,
D0896,B6164,13,36,-37,F7476
D0896,B7285,41,69,-63,F1188
D0896,B7324,74,96,-31,F1190
D0896,B1495,114,124,-3,F6604
D0896,B2569,136,147,-4,F7390
D0896,B3291,175,185,-2,F7410
D0897,A086,0,0,0,
D0897,B3773,29,59,-67,F2052
D0897,B2609,66,94,-61,F2028
D0897,B7416,126,142,-12,F1869
D0898,A069,0,0,0,
D0898,B6444,1,29,-60,F5631
D0898,B6258,32,55,-37,F5626
D0898,B4544,59,78,-24,F5607
D0898,B6846,139,156,-17,F3234
D0899,A031,0,0,0,
D0899,B0068,116,146,-74,F6714
D0899,B8217,207,236,-65,F1009
D0900,A116,0,0,0,
D0900,B2831,1,25,-40,F8598
D0900,B1623,28,52,-43,F8582
D0900,B6774,64,85,-29,F8676
D0900,B2400,128,147,-22,F2548
D0900,B6135,167,178,-4,F2621
D0900,B4446,206,215,-2,F2586
D0901,A080,0,0,0,
D0901,B3290,23,57,-91,F0098
D0901,B1972,61,86,-43,F0090
D0901,B4480,199,212,-6,F1614
D0902,A041,0,0,0,
D0902,B0344,3,36,-92,F3747
D0902,B2857,60,85,-42,F2032
D0902,B6095,127,139,-6,F9148
D0903,A106,0,0,0,
D0903,B7058,4,14,-3,F7924
D0903,B0317,20,51,-77,F7856
D0903,B7995,60,71,-3,F7938
D0903,B3402,87,98,-4,F7894
D0903,B0538,111,125,-8,F2705
D0903,B8830,187,204,-17,F2866
D0903,B0159,252,268,-14,F2692
D0903,B0201,294,308,-9,F2696
D0903,B7115,340,352,-5,F2839
D0904,A059,0,0,0,
D0904,B3150,4,34,-68,F4708
D0904,B5399,43,71,-61,F4300
D0904,B1745,74,85,-4,F4274
D0904,B7246,241,254,-7,F1499
D0905,A072,0,0,0,
D0905,B0796,7,42,-96,F5813
D0905,B6372,46,71,-41,F5868
D0905,B5357,169,179,-3,F6355
D0906,A039,0,0,0,
D0906,B7646,17,43,-52,F7044
D0906,B0055,56,81,-45,F6792
D0906,B6223,102,127,-43,F3686
D0907,A039,0,0,0,
D0907,B1969,8,31,-35,F8471
D0907,B2263,59,85,-51,F0171
D0907,B1209,108,134,-53,F8461
D0908,A124,0,0,0,
D0908,B2037,22,52,-73,F1911
D0908,B3888,61,83,-31,F1932
D0908,B8014,107,129,-32,F6894
D0908,B5309,265,276,-4,F6099
D0909,A100,0,0,0,
D0909,B8693,2,27,-44,F7566
D0909,B3226,28,52,-39,F7543
D0909,B5887,56,71,-12,F7555
D0909,B8680,80,94,-9,F7565
D0909,B4328,121,139,-17,F6342
D0909,B9161,162,177,-10,F2237
D0909,B5740,197,211,-9,F4261
D0910,A119,0,0,0,
D0910,B9031,4,18,-9,F8916
D0910,B6642,38,63,-47,F7143
D0910,B0363,79,95,-13,F1024
D0910,B0920,111,128,-17,F1031
D0910,B7223,146,166,-25,F7150
D0910,B9171,189,209,-25,F8110
D0910,B5925,236,245,-2,F8076
D0910,B6571,267,277,-2,F8080
D0911,A048,0,0,0,
D0911,B9107,6,28,-30,F4167
D0911,B6145,34,60,-46,F2289
D0911,B4802,64,92,-56,F2469
D0911,B2912,97,109,-5,F2262
D0911,B2821,301,312,-3,F2751
D0912,A060,0,0,0,
D0912,B0984,12,31,-19,F4755
D0912,B8504,60,86,-48,F3472
D0912,B2933,91,109,-17,F3381
D0912,B4673,148,167,-21,F1432
D0912,B5119,170,187,-15,F1443
D0912,B4572,226,241,-10,F1430
D0912,B3443,257,265,-1,F1397
D0912,B0704,270,282,-6,F1322
D0912,B1777,349,359,-3,F1227
D0913,A049,0,0,0,
D0913,B0021,2,24,-32,F4168
D0913,B1956,28,44,-14,F4183
D0913,B0187,52,79,-54,F4170
D0913,B6294,86,106,-25,F4208
D0913,B5138,163,180,-15,F5712
D0914,A086,0,0,0,
D0914,B2044,6,26,-23,F9187
D0914,B7125,49,81,-80,F4242
D0914,B3963,111,134,-35,F2055
D0915,A065,0,0,0,
D0915,B4291,4,34,-74,F5175
D0915,B3995,37,62,-43,F5173
D0915,B4494,67,85,-18,F5177
D0915,B6418,255,266,-5,F6661
D0916,A007,0,0,0,
D0916,B8934,8,31,-38,F0398
D0916,B8747,40,57,-17,F0395
D0916,B1008,59,90,-78,F0323
D0916,B9053,288,301,-7,F7524
D0917,A118,0,0,0,
D0917,B5674,12,43,-72,F3726
D0917,B9056,84,113,-68,F4028
D0918,A054,0,0,0,
D0918,B1151,1,32,-78,F4414
D0918,B8461,34,59,-44,F4466
D0918,B4382,109,126,-18,F2466
D0919,A074,0,0,0,
D0919,B0833,24,55,-77,F5141
D0919,B4156,72,97,-42,F2057
D0919,B8047,118,137,-21,F2413
D0920,A002,0,0,0,
D0920,B9080,8,39,-80,F0076
D0920,B4241,44,65,-31,F6419
D0920,B5248,213,234,-28,F8645
D0921,A078,0,0,0,
D0921,B5912,78,108,-67,F4009
D0921,B6805,113,144,-72,F4012
D0922,A099,0,0,0,
D0922,B2586,4,20,-13,F7392
D0922,B4936,33,42,-2,F7450
D0922,B5425,64,80,-13,F7459
D0922,B3613,105,127,-32,F7420
D0922,B0843,147,176,-67,F7351
D0922,B6355,205,221,-12,F7481
D0922,B1585,223,231,-1,F7370
D0923,A121,0,0,0,
D0923,B5243,3,35,-80,F9028
D0923,B2459,38,62,-42,F9011
D0923,B3972,171,189,-18,F0559
D0924,A018,0,0,0,
D0924,B2794,3,24,-29,F1150
D0924,B8256,28,46,-18,F1200
D0924,B3718,48,70,-30,F1160
D0924,B5751,75,98,-39,F1176
D0924,B4456,105,124,-22,F1164
D0925,A112,0,0,0,
D0925,B5430,6,30,-39,F8388
D0925,B7771,42,64,-31,F0602
D0925,B2446,74,97,-35,F8366
D0925,B8866,114,137,-34,F4835
D0926,A016,0,0,0,
D0926,B6163,2,34,-81,F0989
D0926,B6858,37,61,-41,F0997
D0926,B6402,93,110,-16,F8169
D0926,B5233,245,254,-2,F2804
D0927,A052,0,0,0,
D0927,B0867,3,32,-65,F4271
D0927,B6528,41,69,-58,F1958
D0927,B7795,196,213,-17,F1284
D0928,A061,0,0,0,
D0928,B5928,3,21,-19,F4935
D0928,B0770,30,57,-54,F4851
D0928,B5834,68,86,-19,F4933
D0928,B4912,97,122,-43,F4918
D0928,B6453,198,210,-5,F2629
D0929,A112,0,0,0,
D0929,B0130,2,24,-34,F8346
D0929,B1386,42,66,-39,F0533
D0929,B6492,93,118,-46,F0584
D0929,B7338,121,133,-5,F0597
D0929,B0466,173,190,-16,F8019
D0930,A076,0,0,0,
D0930,B3958,17,44,-53,F7232
D0930,B2048,79,105,-49,F3041
D0930,B3113,124,146,-29,F0341
D0930,B7955,186,200,-9,F0500
D0931,A122,0,0,0,
D0931,B0243,36,64,-54,F8282
D0931,B2693,136,166,-68,F8748
D0931,B4637,244,260,-15,F6640
D0931,B4591,275,284,-2,F6638
D0932,A099,0,0,0,
D0932,B0007,11,33,-31,F7330
D0932,B8151,98,119,-28,F2224
D0932,B5703,149,167,-20,F6359
D0932,B0178,210,229,-19,F0404
D0932,B0525,273,288,-12,F7344
D0932,B7288,295,307,-5,F7500
D0932,B5162,312,331,-21,F7456
D0932,B7978,370,381,-4,F7508
D0933,A006,0,0,0,
D0933,B7504,15,38,-37,F1870
D0933,B1478,56,71,-11,F1793
D0933,B5086,83,110,-52,F1843
D0933,B0709,131,152,-29,F3342
D0933,B2536,207,221,-10,F1232
D0934,A079,0,0,0,
D0934,B3050,3,32,-66,F6186
D0934,B5380,35,66,-70,F6204
D0934,B7914,117,128,-4,F8988
D0935,A061,0,0,0,
D0935,B0176,27,53,-49,F4840
D0935,B1418,61,83,-31,F4862
D0935,B0750,87,107,-24,F1214
D0935,B6069,121,133,-7,F4938
D0935,B3744,152,162,-3,F2569
D0935,B7325,198,209,-4,F2647
D0935,B4766,237,254,-14,F4914
D0935,B3778,263,275,-5,F4898
D0935,B2063,287,295,-1,F4870
D0935,B2835,305,315,-2,F4884
D0936,A036,0,0,0,
D0936,B2697,4,32,-57,F3288
D0936,B9189,35,59,-41,F3332
D0936,B1030,156,180,-41,F7612
D0937,A015,0,0,0,
D0937,B8320,2,30,-59,F0922
D0937,B0541,41,68,-55,F1996
D0937,B6585,273,293,-26,F4948
D0938,A070,0,0,0,
D0938,B8257,92,125,-89,F9048
D0938,B0808,178,202,-39,F1691
D0938,B5063,351,366,-11,F5965
D0939,A043,0,0,0,
D0939,B3771,11,42,-75,F6414
D0939,B4825,47,76,-60,F3898
D0939,B3406,141,153,-5,F7715
D0940,A007,0,0,0,
D0940,B0146,9,36,-54,F0312
D0940,B1904,47,77,-72,F6323
D0940,B5583,85,98,-8,F6358
D0940,B7264,248,260,-5,F7499
D0940,B7199,286,294,-1,F7496
D0941,A036,0,0,0,
D0941,B6201,19,48,-64,F6434
D0941,B7397,57,87,-69,F3917
D0941,B1366,312,325,-7,F2530
D0942,A012,0,0,0,
D0942,B1725,21,47,-47,F0704
D0942,B1280,58,71,-7,F4335
D0942,B5374,77,96,-23,F4375
D0942,B4004,99,118,-22,F4364
D0942,B7292,121,138,-16,F0786
D0942,B7603,147,166,-22,F0799
D0942,B7671,319,329,-3,F2848
D0943,A037,0,0,0,
D0943,B1720,3,26,-37,F3359
D0943,B5359,28,52,-40,F3421
D0943,B5736,58,84,-47,F3427
D0943,B5393,130,147,-14,F1450
D0943,B7736,169,178,-2,F1283
D0944,A057,0,0,0,
D0944,B4459,1,32,-76,F4611
D0944,B6462,44,69,-45,F0666
D0944,B2338,164,182,-19,F8937
D0945,A113,0,0,0,
D0945,B8121,91,123,-81,F8003
D0945,B7084,138,161,-35,F4241
D0945,B3737,271,291,-24,F8764
D0946,A095,0,0,0,
D0946,B1789,7,35,-59,F7080
D0946,B5483,48,77,-64,F7126
D0946,B0806,99,115,-15,F7066
D0946,B3178,128,138,-2,F7098
D0947,A021,0,0,0,
D0947,B3624,6,30,-41,F1604
D0947,B3625,37,67,-70,F1605
D0947,B7150,87,98,-3,F1654
D0947,B4859,105,117,-5,F1624
D0947,B7165,130,148,-19,F1655
D0947,B8976,156,164,-1,F1681
D0948,A074,0,0,0,
D0948,B0680,70,104,-96,F2327
D0948,B6252,134,159,-43,F6209
D0949,A095,0,0,0,
D0949,B6759,5,17,-5,F7145
D0949,B0686,78,109,-75,F8351
D0949,B1604,124,144,-25,F8360
D0949,B1579,183,206,-34,F3145
D0950,A083,0,0,0,
D0950,B4381,8,39,-75,F6422
D0950,B9204,45,69,-40,F6458
D0950,B4890,168,188,-24,F5452
D0950,B2722,190,198,-1,F5417
D0951,A092,0,0,0,
D0951,B8114,11,42,-73,F5226
D0951,B4691,48,78,-67,F4566
D0952,A013,0,0,0,
D0952,B3819,5,37,-83,F0840
D0952,B5961,40,67,-54,F0847
D0953,A064,0,0,0,
D0953,B8708,18,53,-95,F9053
D0953,B3793,61,86,-44,F7976
D0954,A066,0,0,0,
D0954,B2760,7,29,-33,F5281
D0954,B5786,37,55,-21,F5331
D0954,B8169,62,74,-5,F5368
D0954,B1171,82,99,-17,F5253
D0954,B5843,111,127,-14,F0766
D0954,B7874,134,152,-18,F0807
D0954,B2086,165,186,-29,F0709
D0954,B4149,215,225,-3,F5307
D0955,A019,0,0,0,
D0955,B3166,7,23,-13,F1242
D0955,B8076,39,55,-13,F1289
D0955,B3224,59,80,-28,F1243
D0955,B5499,107,134,-55,F4926
D0955,B5244,146,164,-18,F4922
D0955,B2313,213,225,-7,F1367
D0955,B2577,255,267,-6,F1373
D0956,A023,0,0,0,
D0956,B0828,25,49,-41,F1782
D0956,B0792,83,108,-43,F1781
D0956,B6868,119,142,-37,F1489
D0956,B7706,166,179,-8,F1515
D0956,B7303,195,208,-7,F1501
D0956,B8989,218,229,-4,F1557
D0957,A075,0,0,0,
D0957,B8384,138,159,-29,F4687
D0957,B1012,209,239,-71,F0217
D0957,B1716,260,281,-29,F8734
D0957,B5461,340,354,-10,F9204
D0958,A091,0,0,0,
D0958,B4030,4,32,-60,F6875
D0958,B8305,36,65,-64,F6896
D0958,B2212,79,96,-16,F4489
D0959,A084,0,0,0,
D0959,B1848,9,42,-86,F0023
D0959,B7487,118,143,-47,F4680
D0959,B6475,258,271,-7,F1478
D0960,A007,0,0,0,
D0960,B7911,11,46,-98,F0389
D0960,B6535,50,70,-23,F0375
D0960,B5655,101,118,-18,F6206
D0961,A003,0,0,0,
D0961,B6815,5,32,-54,F0120
D0961,B9203,39,68,-60,F8014
D0961,B8403,118,138,-25,F1760
D0962,A031,0,0,0,
D0962,B3871,86,113,-57,F3058
D0962,B5149,199,221,-31,F4260
D0962,B7766,427,453,-52,F0803
D0963,A091,0,0,0,
D0963,B9067,3,34,-79,F6901
D0963,B4800,53,80,-57,F4292
D0963,B4891,191,202,-4,F5964
D0964,A093,0,0,0,
D0964,B0456,5,39,-95,F6943
D0964,B6758,73,97,-38,F3849
D0964,B2386,211,223,-5,F2743
D0964,B6200,244,254,-2,F2819
D0965,A054,0,0,0,
D0965,B4173,32,67,-98,F7578
D0965,B6397,99,122,-34,F6521
D0965,B5715,305,318,-8,F2612
D0966,A011,0,0,0,
D0966,B4593,17,47,-69,F6756
D0966,B1719,66,94,-57,F0330
D0966,B3872,164,180,-12,F0455
D0967,A003,0,0,0,
D0967,B2604,5,37,-81,F0094
D0967,B1965,39,65,-50,F0088
D0967,B1410,155,169,-9,F4759
D0968,A045,0,0,0,
D0968,B7783,14,45,-76,F4085
D0968,B5173,55,83,-61,F7984
D0969,A093,0,0,0,
D0969,B8410,5,30,-46,F6992
D0969,B0960,34,62,-60,F6946
D0969,B3708,63,85,-30,F6965
D0969,B1916,217,228,-4,F2733
D0970,A021,0,0,0,
D0970,B0357,31,49,-20,F1566
D0970,B4723,57,78,-26,F3410
D0970,B7878,80,101,-28,F3459
D0970,B7640,128,146,-19,F1512
D0970,B8090,165,189,-39,F1526
D0970,B4658,214,226,-6,F1618
D0971,A083,0,0,0,
D0971,B8958,8,33,-47,F6455
D0971,B5630,38,66,-59,F6430
D0971,B4351,68,90,-29,F6421
D0971,B2514,246,257,-5,F2747
D0972,A012,0,0,0,
D0972,B7761,24,47,-35,F4397
D0972,B1088,55,72,-16,F0693
D0972,B7211,80,97,-15,F0784
D0972,B6978,106,130,-41,F0781
D0972,B7286,135,157,-33,F0785
D0973,A099,0,0,0,
D0973,B0630,32,45,-7,F7345
D0973,B4207,75,90,-11,F7438
D0973,B1361,114,139,-44,F7362
D0973,B0428,145,173,-56,F7341
D0973,B3362,210,222,-5,F7414
D0973,B1812,233,250,-17,F7377
D0974,A046,0,0,0,
D0974,B8252,6,38,-83,F4089
D0974,B1740,41,54,-7,F1907
D0974,B5522,64,88,-38,F0870
D0974,B6111,93,109,-12,F0873
D0975,A089,0,0,0,
D0975,B7020,3,31,-57,F6771
D0975,B3561,35,64,-66,F6746
D0975,B6937,142,160,-17,F4264
D0976,A066,0,0,0,
D0976,B6293,5,18,-7,F5340
D0976,B6984,44,70,-49,F0782
D0976,B7138,86,105,-20,F5351
D0976,B4908,114,135,-27,F5319
D0976,B5875,145,164,-23,F5335
D0976,B4272,171,185,-9,F5311
D0976,B4986,190,202,-5,F5322
D0977,A110,0,0,0,
D0977,B1910,10,42,-78,F8212
D0977,B1405,49,73,-41,F8204
D0977,B4892,86,103,-15,F8237
D0977,B9068,178,190,-6,F7171
D0978,A098,0,0,0,
D0978,B8631,3,29,-51,F7323
D0978,B5996,36,67,-74,F0912
D0978,B5148,221,237,-13,F3579
D0978,B3565,261,270,-2,F3554
D0979,A077,0,0,0,
D0979,B2312,101,118,-16,F2544
